label,Long,Lat,B2,B3,B4,B5,B8,B8A,B11,B12
forest,105.40425735200004,19.930404054000064,0.025,0.0433,0.027,0.0635,0.2342,0.2584,0.1539,0.0683
forest,105.40720475100004,19.93127833400007,0.0277,0.0453,0.0256,0.076,0.3225,0.3208,0.1522,0.0672
forest,105.40377984500007,19.92654651600003,0.026,0.0444,0.0253,0.0775,0.3068,0.3242,0.1547,0.0636
forest,105.40220073800003,19.929273334000072,0.0277,0.0458,0.0254,0.0743,0.3331,0.3544,0.1904,0.081
forest,105.40538344100008,19.93063740800005,0.02,0.04,0.0194,0.0666,0.3488,0.3622,0.1629,0.0662
forest,105.40542571700009,19.928313118000062,0.0232,0.0337,0.0207,0.0716,0.2662,0.3135,0.1489,0.0652
forest,105.40585886400004,19.92756591000005,0.0239,0.043,0.0232,0.0698,0.3124,0.32,0.1484,0.0617
forest,105.40641416000004,19.931439314000045,0.0246,0.0511,0.0262,0.0862,0.3396,0.3306,0.1641,0.0708
forest,105.40614854800005,19.92931098400004,0.0246,0.0461,0.0214,0.0673,0.2908,0.2987,0.1653,0.0674
forest,105.40667528600004,19.93094831900004,0.028,0.0448,0.0225,0.0695,0.3152,0.338,0.1593,0.0634
forest,105.40511937400004,19.928075379000063,0.0233,0.038,0.0221,0.0643,0.2996,0.3164,0.1413,0.0628
forest,105.40501626600008,19.930143145000045,0.025,0.0449,0.026,0.0747,0.3288,0.3527,0.1679,0.0691
forest,105.40321004900004,19.928138987000068,0.0275,0.0489,0.0254,0.0779,0.3451,0.3916,0.2108,0.0976
forest,105.40619765000008,19.932375852000064,0.0266,0.0447,0.0288,0.0788,0.2964,0.3211,0.167,0.0679
forest,105.40606848400004,19.93281712500004,0.0264,0.0447,0.0235,0.0799,0.2714,0.323,0.1672,0.0719
forest,105.40719087000008,19.931226510000045,0.0277,0.0453,0.0256,0.076,0.3225,0.3208,0.1522,0.0672
forest,105.40690138600009,19.930386637000023,0.0218,0.047,0.02,0.0728,0.3672,0.3732,0.1492,0.0614
forest,105.40286762100004,19.92816387500005,0.0277,0.0477,0.0286,0.0758,0.3577,0.4078,0.2119,0.0984
forest,105.40368846900007,19.93073157200008,0.0264,0.0411,0.0243,0.0662,0.2754,0.2707,0.1549,0.0689
forest,105.40705853400004,19.93056255700004,0.0268,0.0465,0.0229,0.0741,0.3108,0.3485,0.1569,0.0669
forest,105.40622558800004,19.93032768600005,0.0199,0.0418,0.0212,0.0721,0.3436,0.3543,0.1671,0.0674
forest,105.40508478100008,19.932490124000022,0.0302,0.0556,0.0283,0.0883,0.3716,0.3785,0.1601,0.0616
forest,105.40453516900004,19.92643169500008,0.0239,0.0382,0.0232,0.0667,0.29,0.3319,0.1453,0.0649
forest,105.40450973600008,19.93161080800008,0.0246,0.0458,0.0227,0.0745,0.3102,0.3533,0.1635,0.0619
forest,105.40436185900006,19.929376262000066,0.0232,0.0428,0.0213,0.0738,0.3385,0.3359,0.1683,0.0683
forest,105.40387309200008,19.92780430300008,0.0198,0.038,0.0181,0.0659,0.1582,0.2226,0.1198,0.0535
forest,105.40613484000004,19.928488913000024,0.0215,0.0364,0.0191,0.0642,0.2554,0.269,0.1384,0.0569
forest,105.40612114200007,19.92812312700005,0.0243,0.0388,0.0222,0.062,0.2867,0.2974,0.1359,0.0584
forest,105.40519406700008,19.929189086000065,0.0191,0.0333,0.0183,0.0595,0.2461,0.3036,0.1467,0.0563
forest,105.40501433000009,19.927627475000065,0.0261,0.0461,0.0272,0.0682,0.2518,0.2757,0.1514,0.0634
forest,105.40246922500006,19.928522172000044,0.029,0.0504,0.0292,0.076,0.3608,0.4063,0.216,0.1048
forest,105.40475097700003,19.928828700000054,0.0259,0.0432,0.0243,0.07,0.344,0.3628,0.1737,0.0745
forest,105.40319076600008,19.92847953600005,0.0249,0.0469,0.0246,0.0738,0.374,0.4093,0.2137,0.1029
forest,105.40182292500003,19.928755371000022,0.0284,0.0502,0.0268,0.0819,0.3177,0.3866,0.1877,0.0849
forest,105.40427937400004,19.93064608100008,0.024,0.041,0.0238,0.0635,0.2302,0.276,0.161,0.0717
forest,105.40505704600008,19.932145281000032,0.0288,0.0471,0.0263,0.0775,0.3163,0.3247,0.1589,0.0655
forest,105.40359314000004,19.92751307700007,0.0235,0.0439,0.0228,0.0522,0.1384,0.1366,0.0738,0.033
forest,105.40221362000004,19.928958548000026,0.0273,0.0504,0.0279,0.0795,0.4033,0.4249,0.2137,0.0998
forest,105.40188638600004,19.92955269900005,0.0272,0.044,0.0253,0.0639,0.2514,0.2195,0.1258,0.0572
forest,105.40418501300007,19.926497901000065,0.0291,0.0529,0.0283,0.0875,0.3936,0.39,0.1783,0.0801
forest,105.40256351100004,19.929455169000047,0.0263,0.045,0.025,0.0769,0.2809,0.3085,0.1647,0.068
forest,105.40526516000004,19.929070013000057,0.0214,0.0349,0.0213,0.0595,0.2749,0.3036,0.1467,0.0563
forest,105.40523603100009,19.93229750400008,0.0267,0.0481,0.0236,0.0818,0.3029,0.3252,0.1602,0.0619
forest,105.41861674800003,19.91421654600004,0.067,0.107,0.0976,0.1396,0.2836,0.2998,0.2416,0.1559
forest,105.41640651900008,19.91288411500005,0.0244,0.0384,0.0213,0.0581,0.2677,0.2958,0.1318,0.0508
forest,105.41716048600004,19.91368661500008,0.0676,0.1034,0.1294,0.1138,0.2919,0.2742,0.1956,0.1193
forest,105.41817663700004,19.914239146000057,0.0278,0.0436,0.028,0.0718,0.2415,0.2669,0.1443,0.0681
forest,105.41753995300007,19.91469982900003,0.0348,0.057,0.0338,0.0822,0.3363,0.3731,0.2273,0.1125
forest,105.41809990800004,19.91335839900006,0.0444,0.087,0.0808,0.1229,0.2874,0.3111,0.2286,0.1385
forest,105.41806629400008,19.91458339200005,0.0338,0.0583,0.0471,0.0822,0.2533,0.2576,0.1486,0.0704
forest,105.41740092900004,19.913049906000023,0.0252,0.044,0.0237,0.0684,0.2697,0.2843,0.1206,0.0493
forest,105.41715201100004,19.912773936000065,0.027,0.0478,0.025,0.0835,0.2887,0.3125,0.1722,0.0869
forest,105.41680710000009,19.914242329000047,0.0334,0.0496,0.0307,0.073,0.2534,0.2795,0.1326,0.0586
forest,105.41797301500009,19.913432199000056,0.0351,0.06,0.0528,0.1229,0.2756,0.3111,0.2286,0.1385
forest,105.41804032200008,19.91435776300005,0.024,0.0446,0.0362,0.0714,0.2082,0.2476,0.1387,0.0669
forest,105.41632127500009,19.913301114000035,0.028,0.042,0.0264,0.0621,0.2408,0.2612,0.1227,0.0559
forest,105.41739524400003,19.91400350900005,0.0284,0.0435,0.0246,0.0676,0.2404,0.2567,0.1128,0.0497
forest,105.41678757400004,19.914438894000057,0.0332,0.0482,0.0302,0.077,0.2916,0.3631,0.1759,0.0829
forest,105.41663458200009,19.91318972500005,0.026,0.043,0.0244,0.0673,0.2708,0.2844,0.1161,0.0498
forest,105.41791989500004,19.913428107000072,0.026,0.0505,0.0278,0.0743,0.26,0.2774,0.1407,0.0619
forest,105.41825214300007,19.914150732000053,0.0387,0.0606,0.0436,0.0917,0.2797,0.291,0.186,0.0944
forest,105.41672962000004,19.912612238000065,0.0279,0.0473,0.0264,0.0689,0.2952,0.3093,0.1562,0.0668
forest,105.41663977900004,19.91389021900005,0.0301,0.0484,0.0322,0.07,0.232,0.2544,0.1206,0.0529
forest,105.41645016100004,19.91258080500006,0.0315,0.0625,0.0366,0.1102,0.3884,0.3761,0.2116,0.1108
forest,105.41765593600007,19.914879125000027,0.0378,0.0582,0.0389,0.0889,0.2386,0.3007,0.2071,0.0955
forest,105.41769456600008,19.914630695000028,0.0357,0.0576,0.0406,0.0927,0.3343,0.3542,0.2322,0.1141
forest,105.41725785900007,19.91482869600003,0.0356,0.0568,0.0323,0.0837,0.3474,0.319,0.2123,0.1047
forest,105.41677225500004,19.91432314400004,0.0328,0.0496,0.0314,0.073,0.2566,0.2795,0.1326,0.0586
forest,105.41722462700004,19.914781928000025,0.0356,0.0568,0.0323,0.0837,0.3474,0.319,0.2123,0.1047
forest,105.41731280400006,19.912631740000048,0.0348,0.061,0.0404,0.0872,0.3376,0.3353,0.1893,0.092
forest,105.41781947000004,19.91302901100005,0.0304,0.0538,0.0418,0.0959,0.279,0.2924,0.196,0.0974
forest,105.41760911400009,19.914061123000067,0.0263,0.0441,0.0236,0.0702,0.2418,0.2936,0.1491,0.0702
forest,105.41854815200008,19.91455608900004,0.0523,0.0788,0.0715,0.1197,0.2889,0.3005,0.2259,0.1436
forest,105.41791200000004,19.914933975000054,0.0564,0.0804,0.0908,0.1466,0.2304,0.247,0.2146,0.1399
forest,105.41640769900005,19.91348478200007,0.0294,0.0457,0.0276,0.069,0.2712,0.2931,0.1202,0.0502
forest,105.41715211300004,19.91326294200008,0.0241,0.0512,0.0314,0.0741,0.221,0.2507,0.1189,0.0518
forest,105.41698347900008,19.913215816000047,0.0263,0.0465,0.026,0.0736,0.2724,0.2505,0.1191,0.0599
forest,105.41618044100004,19.91306140200004,0.0242,0.037,0.0242,0.0659,0.2214,0.2451,0.1374,0.0775
forest,105.41710837400008,19.913247666000075,0.0265,0.0485,0.031,0.0736,0.2251,0.2505,0.1191,0.0599
forest,105.41713875100004,19.914206712000063,0.0314,0.0434,0.0255,0.0657,0.2451,0.2769,0.1327,0.0592
forest,105.41861711900005,19.914747122000048,0.0285,0.052,0.0369,0.1032,0.2886,0.3328,0.2207,0.1292
forest,105.41748410100008,19.91285815900005,0.0259,0.0478,0.0256,0.0693,0.2699,0.2895,0.1419,0.0571
forest,105.41819893400007,19.914088801000048,0.0426,0.0684,0.0584,0.0917,0.2996,0.291,0.186,0.0944
forest,105.41753925300009,19.91385840400005,0.0317,0.0527,0.0356,0.0676,0.2532,0.2567,0.1128,0.0497
forest,105.41823658300008,19.914101225000024,0.0426,0.0684,0.0584,0.0917,0.2996,0.291,0.186,0.0944
forest,105.41808957800004,19.914641162000063,0.0338,0.0583,0.0471,0.0822,0.2533,0.2576,0.1486,0.0704
forest,105.41875872400004,19.914614310000047,0.0735,0.119,0.1348,0.1492,0.2975,0.3194,0.2744,0.1686
forest,105.41676476100008,19.913887571000032,0.0324,0.0481,0.0289,0.0702,0.2328,0.2613,0.1304,0.0572
forest,105.41670689600004,19.91445550800006,0.0288,0.0446,0.0274,0.0644,0.2687,0.2808,0.1312,0.0604
forest,105.41792810700008,19.91422413600004,0.0249,0.0426,0.0323,0.0714,0.2284,0.2476,0.1387,0.0669
forest,105.41658216400003,19.912991092000027,0.0228,0.0415,0.0233,0.0646,0.2642,0.2762,0.112,0.0474
forest,105.41758331900007,19.91378672900004,0.0264,0.0433,0.0295,0.0689,0.2374,0.2688,0.1206,0.0506
forest,105.41769926700005,19.91502526100004,0.0742,0.1154,0.1558,0.1616,0.2364,0.2592,0.2019,0.1514
forest,105.41799827900007,19.912933219000024,0.0451,0.0718,0.0828,0.1888,0.2946,0.285,0.3021,0.1896
forest,105.41761467500004,19.914828279000066,0.0314,0.049,0.0304,0.0889,0.2866,0.3007,0.2071,0.0955
forest,105.41757166700006,19.91372262100004,0.0261,0.0484,0.0257,0.0689,0.2525,0.2688,0.1206,0.0506
forest,105.41673818100008,19.91452460900007,0.0284,0.0461,0.0281,0.0644,0.3172,0.2808,0.1312,0.0604
forest,105.41653608200004,19.913567983000064,0.0303,0.049,0.0302,0.0715,0.2874,0.2836,0.1249,0.0543
forest,105.41768537800004,19.913174828000024,0.0266,0.0483,0.0252,0.073,0.2707,0.277,0.1209,0.0516
forest,105.41820202800004,19.91467826000008,0.048,0.0652,0.0496,0.0821,0.2219,0.249,0.1415,0.0723
forest,105.41760838100004,19.91278719300004,0.0286,0.0477,0.028,0.0759,0.2808,0.2821,0.1588,0.066
forest,105.41682779600006,19.91415717200005,0.0328,0.0486,0.0313,0.0706,0.242,0.2681,0.1225,0.0539
forest,105.41776766300006,19.912901814000065,0.0298,0.0537,0.0454,0.0988,0.2764,0.2965,0.2169,0.1152
forest,105.41706507300006,19.91456252300003,0.0366,0.0588,0.0342,0.0834,0.3699,0.3737,0.2039,0.1035
forest,105.41825148100008,19.913979505000043,0.0438,0.0736,0.0673,0.1064,0.2796,0.2968,0.2318,0.1246
forest,105.41731401700008,19.91461638800008,0.0358,0.0608,0.0332,0.0822,0.3712,0.3731,0.2273,0.1125
forest,105.41703373800004,19.913992923000023,0.0328,0.0489,0.0277,0.073,0.2486,0.2666,0.1399,0.0635
forest,105.41786799600004,19.912797941000065,0.0393,0.0666,0.0666,0.0988,0.2991,0.2965,0.2169,0.1152
forest,105.41809900000004,19.915093049000063,0.0532,0.07,0.0893,0.1145,0.1698,0.2226,0.1709,0.1008
forest,105.41848849800004,19.914464129000063,0.0478,0.0698,0.0676,0.1197,0.2531,0.3005,0.2259,0.1436
forest,105.41679828600007,19.914502679000066,0.0319,0.0513,0.0298,0.077,0.3631,0.3631,0.1759,0.0829
forest,105.41762838100004,19.912931155000024,0.0249,0.0471,0.0258,0.0759,0.26,0.2821,0.1588,0.066
forest,105.41655480400004,19.913709201000074,0.0308,0.0466,0.0292,0.0688,0.248,0.26,0.1265,0.0531
forest,105.41680158800004,19.91386575100006,0.0324,0.0481,0.0289,0.0702,0.2328,0.2613,0.1304,0.0572
forest,105.41856781700004,19.91420324700005,0.074,0.1198,0.1384,0.1475,0.2691,0.3117,0.2461,0.1549
forest,105.41793525400004,19.913910445000056,0.0263,0.0472,0.0264,0.0722,0.2739,0.2823,0.1414,0.0639
forest,105.41662297800008,19.913687365000044,0.0329,0.0494,0.0313,0.0707,0.2479,0.2551,0.129,0.0555
forest,105.41779838100004,19.913407439000025,0.0279,0.0474,0.0263,0.0743,0.2575,0.2774,0.1407,0.0619
forest,105.41737224100008,19.91355819200004,0.0374,0.0512,0.0408,0.0756,0.207,0.2488,0.1321,0.0621
forest,105.41661009400008,19.912555071000043,0.0335,0.0598,0.0389,0.1086,0.33,0.3525,0.2116,0.1047
forest,105.41710995600005,19.91373244300007,0.078,0.123,0.1566,0.1444,0.2899,0.293,0.2325,0.1523
forest,105.41705900700003,19.91262133600003,0.0306,0.0548,0.0304,0.0835,0.3272,0.3163,0.1677,0.0796
forest,105.41756750400005,19.91314631900008,0.0241,0.0439,0.024,0.0676,0.2699,0.287,0.1204,0.0506
forest,105.41669354400004,19.91290980200005,0.0246,0.0421,0.0218,0.06,0.263,0.2739,0.1147,0.048
forest,105.41741466800003,19.91337075100005,0.0257,0.0455,0.0257,0.0641,0.2418,0.2627,0.1191,0.0541
forest,105.41849053100007,19.91508020500004,0.0328,0.0488,0.0358,0.0916,0.2283,0.2507,0.1822,0.0913
forest,105.41690529400006,19.91469230900003,0.0316,0.0556,0.0321,0.0804,0.3585,0.3536,0.1936,0.0912
forest,105.41616621000009,19.91350652400008,0.032,0.0536,0.0322,0.0878,0.3051,0.3351,0.1978,0.1067
forest,105.41656777100008,19.913318643000025,0.0292,0.0453,0.0252,0.069,0.2878,0.2931,0.1202,0.0502
forest,105.41670915200008,19.913581731000026,0.0326,0.0486,0.0296,0.0718,0.2763,0.2793,0.1318,0.0562
forest,105.41648722200004,19.913016425000023,0.0243,0.0411,0.0199,0.0605,0.2397,0.2744,0.1146,0.0468
forest,105.41680206800004,19.91419004900007,0.0328,0.0486,0.0313,0.0706,0.242,0.2681,0.1225,0.0539
forest,105.41754114100009,19.91431781800003,0.0325,0.0521,0.0335,0.0798,0.3285,0.3545,0.203,0.1024
forest,105.41827396200004,19.914108300000063,0.0426,0.0684,0.0584,0.0917,0.2996,0.291,0.186,0.0944
forest,105.41787777600004,19.91302135100005,0.0442,0.0824,0.0839,0.0959,0.2722,0.2924,0.196,0.0974
forest,105.41756580400003,19.914532634000068,0.0323,0.0496,0.0316,0.0844,0.3197,0.3663,0.2254,0.1123
forest,105.41688768100003,19.912874731000045,0.0242,0.0444,0.023,0.0636,0.2609,0.2693,0.1173,0.0499
forest,105.41630032400008,19.913713809000058,0.0263,0.0406,0.0241,0.0681,0.2291,0.2825,0.132,0.0568
forest,105.41732390900006,19.91479492600008,0.0357,0.0591,0.0336,0.0785,0.3555,0.3326,0.2047,0.1073
forest,105.41742036700003,19.91338394800005,0.0257,0.0455,0.0257,0.0641,0.2418,0.2627,0.1191,0.0541
forest,105.41614679800004,19.91358788900004,0.0305,0.0474,0.0306,0.0878,0.2851,0.3351,0.1978,0.1067
forest,105.41705966300005,19.913779636000072,0.0447,0.0639,0.0612,0.1444,0.2578,0.293,0.2325,0.1523
forest,105.41792325100003,19.912838891000035,0.0393,0.0666,0.0666,0.0988,0.2991,0.2965,0.2169,0.1152
forest,105.39846196500008,19.84602900400005,0.0291,0.0496,0.0314,0.0726,0.3352,0.3508,0.1673,0.0789
forest,105.39837263800004,19.84420609200004,0.0628,0.114,0.145,0.1778,0.2532,0.2584,0.3105,0.2142
forest,105.39958625400004,19.845299475000047,0.0334,0.0513,0.0328,0.0683,0.2602,0.2903,0.1268,0.0541
forest,105.39903027600008,19.84547693600007,0.0336,0.0478,0.0274,0.0673,0.2558,0.2872,0.1225,0.053
forest,105.39782002700008,19.845854361000026,0.0355,0.0597,0.0407,0.1026,0.2974,0.3314,0.1987,0.1083
forest,105.40038357100008,19.846087269000066,0.0425,0.0612,0.0504,0.1307,0.2786,0.2797,0.1667,0.0873
forest,105.40000598500006,19.845853341000065,0.0325,0.0471,0.0294,0.0723,0.2504,0.2851,0.1339,0.0579
forest,105.39836050600007,19.84611662500004,0.0301,0.048,0.0295,0.0777,0.3225,0.3821,0.1713,0.0771
forest,105.39922609600006,19.845473956000035,0.0332,0.0451,0.0281,0.0673,0.2686,0.2872,0.1225,0.053
forest,105.39923139800004,19.845420594000075,0.0332,0.0451,0.0281,0.0673,0.2686,0.2872,0.1225,0.053
forest,105.39883890800007,19.845406641000068,0.0309,0.0482,0.0316,0.0658,0.2374,0.2833,0.12,0.0534
forest,105.39840433000006,19.84476692600004,0.0642,0.1076,0.1308,0.1761,0.2598,0.2887,0.3143,0.2314
forest,105.39799999100006,19.845761389000074,0.0357,0.0597,0.0357,0.1014,0.3107,0.3504,0.1983,0.1077
forest,105.39943279500004,19.846508960000047,0.0239,0.0372,0.0215,0.0561,0.2204,0.2502,0.1007,0.0401
forest,105.39984022900006,19.84578325800004,0.0322,0.047,0.0288,0.0719,0.2556,0.2736,0.1273,0.055
forest,105.40015763600007,19.84625465500005,0.0342,0.0486,0.0318,0.0707,0.2508,0.2768,0.1331,0.0617
forest,105.39928677300009,19.84593309500008,0.0296,0.0458,0.0292,0.0669,0.242,0.2631,0.1213,0.0558
forest,105.39898578100008,19.846745554000048,0.0249,0.0406,0.0276,0.0778,0.2033,0.2552,0.1564,0.076
forest,105.39925566500004,19.84512758100004,0.0332,0.0497,0.0296,0.0717,0.2652,0.2763,0.1277,0.0549
forest,105.39929637700004,19.84542190000008,0.0336,0.0474,0.0328,0.0665,0.2654,0.2817,0.1222,0.0531
forest,105.39965337200005,19.84754980200006,0.0253,0.0406,0.0227,0.0641,0.2537,0.2923,0.147,0.0693
forest,105.40019102100004,19.84698919300008,0.0432,0.0662,0.0715,0.1176,0.3023,0.3543,0.2667,0.1758
forest,105.40023727100004,19.84602369000004,0.0345,0.0521,0.0331,0.0738,0.2661,0.2759,0.1405,0.0652
forest,105.40030153300006,19.84656402800005,0.0338,0.0476,0.0309,0.0744,0.2624,0.2715,0.1576,0.0693
forest,105.39786611800008,19.84536714600005,0.0268,0.0462,0.0246,0.0621,0.2852,0.2836,0.1254,0.0518
forest,105.39958272600006,19.847143888000065,0.025,0.0411,0.0228,0.0592,0.2454,0.2672,0.1057,0.0423
forest,105.40016824000008,19.845664532000058,0.0505,0.0778,0.0666,0.1102,0.2566,0.2689,0.153,0.0849
forest,105.39841249800008,19.84467710200005,0.0659,0.1106,0.1356,0.1849,0.2584,0.2715,0.3326,0.2369
forest,105.39828639900009,19.84487343400008,0.0527,0.0849,0.1088,0.1167,0.3056,0.3011,0.2373,0.1353
forest,105.39927130200005,19.846505961000048,0.0264,0.0398,0.0232,0.0558,0.2282,0.2367,0.1023,0.0417
forest,105.39831103400007,19.84560016200004,0.0314,0.0532,0.0283,0.0749,0.3551,0.3762,0.1362,0.0547
forest,105.39968231100003,19.84737721800008,0.0274,0.0414,0.0253,0.0627,0.2644,0.2922,0.1268,0.0527
forest,105.39942021300004,19.845694327000047,0.0317,0.0461,0.0279,0.0688,0.2294,0.2659,0.1229,0.0541
forest,105.39939786400004,19.846300069000048,0.0253,0.0392,0.0229,0.0573,0.2289,0.2438,0.0994,0.0392
forest,105.39971503500004,19.84635728800004,0.0306,0.0418,0.026,0.0648,0.2263,0.2532,0.116,0.046
forest,105.39941062300004,19.847151602000054,0.0244,0.0385,0.0221,0.0566,0.2403,0.2631,0.1109,0.0435
forest,105.39825605000004,19.84402635600003,0.06,0.1066,0.128,0.1415,0.2334,0.2434,0.2698,0.1707
forest,105.39917026400008,19.847001605000056,0.0236,0.0362,0.025,0.0624,0.2256,0.2518,0.1422,0.0658
forest,105.39781598900004,19.845547136000047,0.0281,0.0474,0.0283,0.0704,0.2712,0.3027,0.1224,0.0547
forest,105.39853709800008,19.84519110100007,0.0308,0.0481,0.0306,0.0708,0.2602,0.2786,0.1325,0.0584
forest,105.39927855700004,19.84556822600007,0.0323,0.0468,0.0282,0.0665,0.2578,0.2817,0.1222,0.0531
forest,105.39852717800004,19.84546518600007,0.0259,0.0398,0.0239,0.0577,0.2449,0.2614,0.1097,0.0447
forest,105.39878588200008,19.84474597400004,0.0412,0.0622,0.0513,0.0823,0.263,0.2838,0.1467,0.0656
forest,105.39922771900008,19.84499188800004,0.0344,0.0522,0.0349,0.0781,0.2711,0.2846,0.1338,0.0581
forest,105.39822824100008,19.845757747000047,0.0313,0.0529,0.0294,0.0776,0.3589,0.3703,0.1424,0.0612
forest,105.39885965900004,19.84612878700005,0.0291,0.0411,0.0252,0.0585,0.2404,0.2506,0.106,0.0427
forest,105.39987656700004,19.845863403000067,0.0336,0.0482,0.031,0.0719,0.2601,0.2736,0.1273,0.055
forest,105.39825801900008,19.844720891000065,0.0676,0.1106,0.1316,0.1761,0.2651,0.2887,0.3143,0.2314
forest,105.40041331900004,19.84627884200006,0.0509,0.0855,0.0784,0.1145,0.2856,0.3051,0.1917,0.104
forest,105.40032857000004,19.84696989800005,0.0474,0.0742,0.077,0.1216,0.3345,0.35,0.2618,0.1731
forest,105.39820058800008,19.844245603000047,0.0596,0.0974,0.1266,0.1589,0.2337,0.2468,0.3053,0.1996
forest,105.39799986000008,19.845982656000047,0.0392,0.0595,0.0434,0.1058,0.3175,0.3277,0.1992,0.1111
forest,105.39965961100006,19.84563724100008,0.034,0.0492,0.0286,0.073,0.2551,0.2699,0.1278,0.0541
forest,105.39783119800006,19.845533256000067,0.0281,0.0474,0.0283,0.0704,0.2712,0.3027,0.1224,0.0547
forest,105.39810223600004,19.845128294000062,0.0277,0.0458,0.0238,0.0684,0.2841,0.3125,0.1484,0.0614
forest,105.39920984900004,19.847032402000025,0.0242,0.0385,0.0247,0.0721,0.2577,0.3179,0.1594,0.0748
forest,105.39955566800006,19.846069193000066,0.0318,0.0461,0.0278,0.0673,0.2385,0.2565,0.1238,0.0537
forest,105.39832384800008,19.84583965200005,0.0314,0.0517,0.0298,0.0755,0.3648,0.3862,0.1457,0.0583
forest,105.39919317200008,19.84483216800004,0.0462,0.061,0.044,0.0878,0.2655,0.2708,0.1328,0.0576
forest,105.39970407400004,19.846843208000053,0.0281,0.0424,0.0252,0.0623,0.2488,0.2708,0.1095,0.045
forest,105.39861523000008,19.846332456000027,0.0253,0.0386,0.0248,0.0595,0.235,0.2495,0.1287,0.0571
forest,105.39976495600008,19.845962782000072,0.034,0.049,0.0294,0.0691,0.2553,0.2613,0.1253,0.0548
forest,105.39848835600009,19.84626409400005,0.0312,0.0497,0.0295,0.0766,0.344,0.3453,0.1947,0.094
